,watt,Ir,Iy,Ib,Vr,Vy,Vb,PF,distance
3183,70,10.809999999999999,1.96,8.04,252.17,253.60999999999999,254.07999999999998,0.941,510
3184,70,10.83,1.96,8.049999999999999,251.0,252.5,252.95,0.941,510
3185,70,10.79,1.96,8.04,251.08999999999997,252.98,253.10999999999999,0.941,510
3186,70,10.85,1.97,8.07,249.88,251.56,251.81,0.942,510
3187,70,10.489999999999998,1.97,7.55,250.16,251.89999999999998,252.07999999999998,0.94,510
3188,70,10.5,1.97,8.07,250.29999999999998,252.06,252.14999999999998,0.941,510
3189,70,10.52,1.97,8.08,249.72,251.48,251.73,0.941,510
3190,70,10.52,1.97,8.09,249.01,250.81,250.85999999999999,0.941,510
3191,70,10.52,1.97,8.1,248.88,250.76,250.88,0.941,510
3192,70,10.569999999999999,1.98,8.1,248.29999999999998,250.01,250.08999999999997,0.939,510
3193,70,10.91,1.98,7.5,248.54999999999998,250.38,250.42999999999998,0.941,510
3194,70,10.879999999999999,1.97,6.96,248.38,250.35,250.76999999999998,0.939,510
3195,70,10.879999999999999,1.97,7.48,248.1,249.85,250.03,0.941,510
3196,70,10.94,1.99,7.5200000000000005,246.19,248.04,248.23999999999998,0.941,510
3197,70,10.979999999999999,1.99,7.54,245.42,247.08999999999997,247.45999999999998,0.941,510
3198,70,11.01,2.0,7.5600000000000005,244.67,246.42,246.42999999999998,0.941,510
3199,70,10.969999999999999,1.98,7.54,245.42,247.53,247.54,0.94,510
3200,70,11.02,2.0,7.57,244.20999999999998,246.07999999999998,246.14999999999998,0.941,510
3201,70,10.979999999999999,2.0,7.58,244.28,246.32,246.48,0.94,510
3202,70,10.66,2.01,8.23,243.54,245.32,245.6,0.941,510
3203,70,10.799999999999999,2.04,7.7,241.54,243.07,243.31,0.941,510
3204,70,10.77,2.0300000000000002,7.680000000000001,241.56,243.36999999999998,243.64999999999998,0.941,510
3205,70,10.709999999999999,2.02,6.86,243.86999999999998,245.98999999999998,245.94,0.939,510
3206,70,10.7,2.0300000000000002,7.390000000000001,245.08999999999997,247.04999999999998,247.25,0.94,510
3207,70,10.389999999999999,5.37,6.87,254.79999999999998,255.85999999999999,256.95,0.939,510
3208,70,10.35,5.37,6.84,255.56,256.77,257.59,0.937,510
3209,70,10.309999999999999,5.37,6.82,256.76,257.92,259.08,0.938,510
3210,70,10.29,1.94,6.82,256.62,258.39,259.12,0.934,540
3211,70,10.28,1.94,6.8100000000000005,257.37,259.05,259.40999999999997,0.935,540
3212,70,10.29,1.95,6.8100000000000005,257.21999999999997,259.03999999999996,259.47999999999996,0.936,540
3213,70,10.27,1.95,6.8,257.89,259.64,260.19,0.935,540
3214,70,10.29,1.94,6.82,256.99,258.74,259.31,0.935,540
3215,70,10.33,1.95,6.84,256.14,257.8,258.19,0.936,540
3216,70,10.28,1.94,7.98,257.28999999999996,258.83,259.34999999999997,0.937,540
3217,70,10.29,1.95,7.98,256.96999999999997,258.63,258.95,0.938,540
3218,70,10.299999999999999,1.95,7.98,257.02,258.55,259.06,0.938,540
3219,70,10.29,1.94,7.98,257.17,258.75,259.09,0.937,540
3220,70,10.29,1.95,7.99,257.12,258.75,259.05,0.938,540
3221,70,10.29,1.95,7.99,257.08,258.63,259.09,0.938,540
3222,70,10.29,1.95,7.99,256.95,258.40999999999997,258.77,0.938,540
3223,70,10.299999999999999,1.95,8.0,256.3,258.03999999999996,258.33,0.938,540
3224,70,10.299999999999999,1.95,7.99,256.53000000000003,258.15,258.45,0.938,540
3225,70,10.299999999999999,1.95,8.01,256.07,257.44,257.81,0.938,540
3226,70,10.29,1.95,8.01,256.43,257.97999999999996,258.39,0.937,540
3227,70,10.33,1.96,8.03,255.17999999999998,256.65,256.93,0.938,540
3228,70,10.319999999999999,1.96,8.03,255.19,256.81,257.12,0.938,540
3229,70,10.319999999999999,1.96,8.03,254.85999999999999,256.51,256.78,0.938,540
3230,70,10.33,1.96,8.02,255.14,256.84,256.88,0.938,540
3231,70,10.34,1.96,8.04,254.13,255.82,256.0,0.938,540
3232,70,10.33,2.13,8.049999999999999,254.25,255.79999999999998,256.25,0.938,540
3233,70,10.309999999999999,1.96,8.04,254.67,256.17,256.5,0.938,540
3234,70,10.34,1.96,7.53,253.79999999999998,255.36999999999998,255.64999999999998,0.936,540
3235,70,10.299999999999999,1.96,6.88,254.56,256.09,256.64,0.935,540
3236,70,10.299999999999999,1.96,6.890000000000001,254.29999999999998,255.76999999999998,256.42,0.935,540
3237,70,10.35,1.97,6.92,253.78,255.56,255.67999999999998,0.936,540
3238,70,10.36,1.97,6.94,253.47,255.01,255.48999999999998,0.936,540
3239,70,10.389999999999999,1.98,6.96,252.04999999999998,253.78,254.16,0.936,540
3240,70,10.379999999999999,1.97,6.96,252.57,254.28,254.45,0.932,570
3241,70,10.44,1.99,6.99,250.97,252.73,252.82999999999998,0.933,570
3242,70,10.479999999999999,1.99,7.0200000000000005,249.51999999999998,251.31,251.5,0.933,570
3243,70,10.5,1.99,7.04,248.92999999999998,250.60999999999999,250.82,0.933,570
3244,70,10.559999999999999,2.0,7.08,247.22,249.04,249.0,0.933,570
3245,70,10.61,2.01,7.11,245.97,247.79999999999998,247.95,0.933,570
3246,70,10.66,2.02,7.15,245.03,246.92,246.95999999999998,0.933,570
3247,70,10.62,2.02,7.13,246.42999999999998,248.29999999999998,248.54,0.933,570
3248,70,10.719999999999999,2.04,7.19,245.19,246.97,246.79,0.933,570
3249,70,10.209999999999999,2.0,7.07,248.20999999999998,248.16,247.32,0.934,570
3250,70,10.139999999999999,1.99,7.05,248.73999999999998,248.70999999999998,247.85,0.933,570
3251,70,10.139999999999999,1.99,7.0600000000000005,248.67999999999998,248.73,247.95999999999998,0.935,570
3252,70,10.129999999999999,1.99,7.05,248.92999999999998,248.64,248.0,0.934,570
3253,70,10.149999999999999,1.99,7.57,247.97,247.73,246.89999999999998,0.935,570
3254,70,10.12,1.99,7.57,248.64,248.57,247.60999999999999,0.935,570
3255,70,10.149999999999999,2.0,7.59,248.20999999999998,248.07999999999998,246.78,0.935,570
3256,70,10.19,2.01,7.61,247.47,247.26,246.22,0.935,570
3257,70,10.2,2.01,7.65,247.44,247.23,246.25,0.935,570
3258,70,10.139999999999999,2.01,8.27,250.5,250.29999999999998,248.98,0.935,570
3259,70,10.33,2.04,7.83,246.95,247.29,246.36999999999998,0.935,570
3260,70,10.469999999999999,2.0300000000000002,7.83,242.2,242.01999999999998,240.98999999999998,0.935,570
3261,70,10.479999999999999,2.0300000000000002,7.24,242.11999999999998,241.95999999999998,241.14,0.935,570
3262,70,10.469999999999999,2.0300000000000002,7.26,242.29999999999998,242.1,241.08999999999997,0.935,570
3263,70,10.44,2.0300000000000002,7.24,243.6,243.39999999999998,242.11999999999998,0.934,570
3264,70,10.469999999999999,2.0300000000000002,7.25,243.31,243.22,242.39999999999998,0.935,570
3265,70,10.399999999999999,2.0300000000000002,7.21,244.98999999999998,244.86999999999998,243.94,0.934,570
3266,70,10.42,2.0300000000000002,7.25,243.76999999999998,243.76,242.95,0.935,570
3267,70,10.83,2.0300000000000002,7.16,246.79,246.58999999999997,245.48,0.934,570
3268,70,10.62,5.55,7.07,251.72,251.19,250.48999999999998,0.933,570
3269,70,10.649999999999999,5.58,7.0600000000000005,251.17,250.36999999999998,250.16,0.934,570
3270,70,10.129999999999999,1.99,7.03,252.29999999999998,251.95,251.25,0.931,600
3271,70,10.489999999999998,1.99,7.03,252.07,251.73999999999998,251.04999999999998,0.931,600
3272,70,10.969999999999999,5.62,7.07,251.39,250.82,250.39,0.933,600
3273,70,11.01,2.0,7.69,248.38,248.63,247.6,0.932,600
3274,70,11.229999999999999,2.0300000000000002,7.83,242.01999999999998,242.08999999999997,240.92,0.932,600
3275,70,10.44,2.05,7.92,239.11999999999998,238.89999999999998,238.06,0.932,600
3276,70,10.459999999999999,2.06,7.94,238.45999999999998,238.5,237.47,0.932,600
3277,70,10.479999999999999,2.0700000000000003,7.94,238.35999999999999,238.36999999999998,237.39999999999998,0.933,600
3278,70,10.469999999999999,2.0700000000000003,7.91,240.67,240.51999999999998,239.39,0.932,600
3279,70,10.34,1.99,8.19,249.44,249.14,248.06,0.932,600
3280,70,10.29,1.99,8.17,250.5,250.58999999999997,249.26,0.932,600
3281,70,10.319999999999999,1.99,7.3,249.7,249.44,248.32999999999998,0.932,600
3282,70,10.309999999999999,1.99,7.3,250.32999999999998,249.85999999999999,248.78,0.931,600
3283,70,10.28,1.99,8.17,250.92999999999998,250.61999999999998,249.29,0.932,600
3284,70,10.319999999999999,1.99,8.18,249.73,249.39,248.23999999999998,0.933,600
3285,70,10.299999999999999,2.0,8.209999999999999,249.64999999999998,249.5,248.14999999999998,0.933,600
3286,70,10.299999999999999,2.0,7.32,249.69,249.33999999999997,248.01,0.93,600
3287,70,10.229999999999999,1.99,7.25,251.42,251.14,250.01999999999998,0.93,600
3288,70,10.26,1.99,8.17,251.64,251.32999999999998,249.97,0.933,600
3289,70,10.229999999999999,1.99,7.3100000000000005,251.23,250.92,249.85999999999999,0.931,600
3290,70,10.219999999999999,1.99,6.34,251.38,251.20999999999998,250.17,0.93,600
3291,70,10.209999999999999,2.01,6.7700000000000005,252.95,252.79,251.7,0.93,600
3292,70,10.28,2.0,8.17,250.89,250.69,249.66,0.932,600
3293,70,10.54,2.0300000000000002,7.42,241.86999999999998,241.61999999999998,240.73999999999998,0.932,600
3294,70,11.04,2.0300000000000002,8.28,240.07,239.95999999999998,239.23999999999998,0.934,600
3295,70,11.17,2.04,8.36,237.04,236.89999999999998,236.31,0.932,600
3296,70,11.149999999999999,2.04,8.37,236.85,236.85999999999999,236.19,0.934,600
3297,70,11.149999999999999,2.04,8.37,236.04999999999998,236.0,235.25,0.933,600
3298,70,11.18,2.05,8.41,235.04999999999998,234.89,233.88,0.933,600
3299,70,11.209999999999999,2.06,8.41,234.57,234.35999999999999,233.23999999999998,0.933,600
3300,70,11.209999999999999,2.06,8.4,234.29,234.39999999999998,233.14999999999998,0.93,630
3301,70,11.2,2.06,7.8,234.53,234.64,233.48,0.929,630
3302,70,11.2,2.05,7.79,235.38,235.36999999999998,234.36999999999998,0.93,630
3303,70,11.219999999999999,2.06,7.83,234.32999999999998,234.17,233.04,0.93,630
3304,70,11.17,2.05,7.8100000000000005,235.67999999999998,235.64,234.39999999999998,0.929,630
3305,70,11.18,2.05,7.79,235.64999999999998,235.47,234.48999999999998,0.929,630
3306,70,11.129999999999999,2.04,7.7700000000000005,236.53,236.56,235.73999999999998,0.93,630
3307,70,11.239999999999998,2.06,7.84,234.25,234.48999999999998,233.32999999999998,0.93,630
3308,70,11.18,2.05,7.83,235.58999999999997,235.86999999999998,235.0,0.929,630
3309,70,11.18,2.06,8.43,234.95,235.13,234.23999999999998,0.93,630
3310,70,11.28,2.08,8.48,232.70999999999998,232.83999999999997,232.13,0.931,630
3311,70,11.29,2.08,8.49,232.75,232.72,232.04999999999998,0.93,630
3312,70,11.27,2.09,8.53,233.53,233.42,232.98,0.931,630
3313,70,11.209999999999999,2.08,6.66,234.51,234.70999999999998,234.03,0.929,630
3314,70,11.129999999999999,2.08,6.63,237.83999999999997,237.97,237.28,0.928,630
3315,70,11.08,2.0300000000000002,8.34,241.6,241.57999999999998,240.82999999999998,0.93,630
3316,70,11.0,2.02,7.78,243.82999999999998,243.95,243.11999999999998,0.93,630
3317,70,11.04,2.02,7.79,242.81,243.07,242.10999999999999,0.929,630
3318,70,10.979999999999999,2.02,7.74,244.1,244.16,243.6,0.93,630
3319,70,11.04,2.02,8.27,242.7,242.92,241.92,0.93,630
3320,70,10.979999999999999,2.02,8.25,244.01999999999998,243.98999999999998,243.32999999999998,0.93,630
3321,70,10.989999999999998,2.02,8.26,243.81,243.79999999999998,242.91,0.93,630
3322,70,10.989999999999998,2.02,8.26,243.73,243.67999999999998,242.89,0.93,630
3323,70,11.01,2.02,8.27,243.29999999999998,242.98,242.23,0.93,630
3324,70,11.01,2.0300000000000002,8.28,242.91,242.70999999999998,241.89999999999998,0.93,630
3325,70,11.01,2.0300000000000002,8.29,242.79,242.6,241.76999999999998,0.93,630
3326,70,11.03,2.04,8.29,242.26999999999998,241.98999999999998,241.2,0.93,630
3327,70,11.43,2.04,8.32,240.85999999999999,240.94,240.2,0.931,630
3328,70,11.44,2.04,8.33,240.69,240.6,239.88,0.93,630
3329,70,11.479999999999999,2.05,8.36,239.64999999999998,239.39,238.64999999999998,0.931,630
3330,70,11.489999999999998,2.05,8.36,239.5,239.29,238.79,0.928,660
3331,70,11.58,2.06,8.41,237.31,237.26999999999998,236.6,0.928,660
3332,70,11.629999999999999,2.06,8.42,236.26999999999998,236.28,235.56,0.928,660
3333,70,11.629999999999999,2.06,8.42,236.29,236.32999999999998,235.73,0.928,660
3334,70,11.719999999999999,2.0700000000000003,8.48,234.41,234.17999999999998,233.56,0.928,660
3335,70,11.76,2.08,8.5,233.89,233.82,233.2,0.929,660
3336,70,11.83,2.09,8.56,232.63,232.79,232.0,0.928,660
3337,70,11.78,2.0999999999999996,8.6,234.78,234.91,233.64,0.926,660
3338,70,11.42,2.08,8.5,232.92999999999998,232.79999999999998,231.76,0.928,660
3339,70,11.37,2.0700000000000003,8.45,234.61999999999998,234.73999999999998,233.85,0.928,660
3340,70,11.399999999999999,2.0700000000000003,8.48,234.0,234.26,233.33999999999997,0.928,660
3341,70,11.68,2.06,8.45,234.36999999999998,234.28,233.60999999999999,0.929,660
3342,70,11.35,2.0700000000000003,8.48,233.73,233.75,232.82999999999998,0.927,660
3343,70,11.639999999999999,2.0700000000000003,8.45,234.17,234.14,233.39,0.929,660
3344,70,11.719999999999999,2.08,8.48,232.95,233.07,232.22,0.928,660
3345,70,11.28,2.0700000000000003,8.469999999999999,233.54999999999998,233.63,232.26,0.927,660
3346,70,11.319999999999999,2.08,8.49,232.56,232.69,231.82999999999998,0.928,660
3347,70,11.27,2.08,8.48,233.33999999999997,233.32,232.38,0.927,660
3348,70,11.36,2.0999999999999996,8.56,231.6,231.73,230.67,0.928,660
3349,70,11.18,2.08,6.640000000000001,236.72,236.78,235.95999999999998,0.926,660
3350,70,11.319999999999999,2.01,7.2700000000000005,245.35999999999999,245.53,244.47,0.927,660
3351,70,11.25,2.0,7.7,246.73999999999998,247.08999999999997,246.03,0.926,660
3352,70,11.25,2.0,7.680000000000001,246.85999999999999,247.31,246.17,0.926,660
3353,70,11.19,2.0,8.17,248.33999999999997,248.53,247.58999999999997,0.927,660
3354,70,11.229999999999999,2.0,8.18,247.81,248.03,247.01,0.927,660
3355,70,11.219999999999999,2.0,8.18,247.67,248.13,246.92999999999998,0.927,660
3356,70,11.219999999999999,2.0,8.19,247.67,248.19,246.92,0.927,660
3357,70,11.229999999999999,2.01,8.19,247.25,247.57999999999998,246.26,0.927,660
3358,70,11.219999999999999,2.0,8.19,247.13,247.29999999999998,246.16,0.927,660
3359,70,11.209999999999999,2.0,8.19,247.19,247.45,246.26,0.927,660
3360,70,11.25,2.0,8.19,246.42999999999998,246.56,245.64999999999998,0.924,690
3361,70,11.239999999999998,2.0,8.19,246.81,246.76,245.73999999999998,0.924,690
3362,70,11.26,2.01,8.209999999999999,245.85,245.69,244.83999999999997,0.924,690
3363,70,11.27,2.01,8.219999999999999,245.04999999999998,245.13,244.08999999999997,0.924,690
3364,70,11.319999999999999,2.01,8.25,243.79,244.07,242.92,0.925,690
3365,70,11.379999999999999,2.02,8.27,242.54,242.86999999999998,241.60999999999999,0.924,690
3366,70,11.37,2.02,8.26,242.85999999999999,243.20999999999998,242.07999999999998,0.924,690
3367,70,11.37,2.02,8.26,242.95999999999998,243.07999999999998,242.17999999999998,0.925,690
3368,70,11.379999999999999,2.02,8.27,242.66,242.89,241.97,0.925,690
3369,70,11.379999999999999,2.0300000000000002,8.27,242.63,242.67,241.72,0.925,690
3370,70,11.42,2.0300000000000002,8.28,241.88,242.11999999999998,240.98,0.924,690
3371,70,11.37,2.0300000000000002,8.28,242.06,242.26,241.39,0.925,690
3372,70,11.399999999999999,2.0300000000000002,8.29,241.56,241.54999999999998,240.57,0.924,690
3373,70,11.049999999999999,2.0300000000000002,8.29,241.29999999999998,241.51,240.58999999999997,0.924,690
3374,70,11.09,2.04,8.32,240.56,240.61999999999998,239.41,0.924,690
3375,70,11.16,2.04,8.35,239.11999999999998,238.83999999999997,237.92999999999998,0.924,690
3376,70,11.18,2.04,8.34,239.42999999999998,239.7,238.48999999999998,0.924,690
3377,70,11.639999999999999,2.06,8.4,236.94,237.51,236.25,0.925,690
3378,70,11.25,2.05,8.37,237.98,238.32999999999998,237.20999999999998,0.925,690
3379,70,11.629999999999999,2.05,8.4,237.13,237.58999999999997,236.42,0.924,690
3380,70,11.549999999999999,2.05,7.890000000000001,237.86999999999998,238.20999999999998,237.08999999999997,0.924,690
3381,70,11.639999999999999,2.0700000000000003,8.43,236.42999999999998,237.07,235.95999999999998,0.924,690
3382,70,11.569999999999999,2.06,8.379999999999999,237.54999999999998,237.78,236.66,0.924,690
3383,70,11.2,2.05,8.379999999999999,238.06,238.17999999999998,237.04,0.924,690
3384,70,11.12,2.05,8.37,238.64999999999998,238.64999999999998,237.85,0.924,690
3385,70,11.16,2.05,7.79,237.57999999999998,237.94,237.01999999999998,0.923,690
3386,70,11.479999999999999,2.05,7.8,237.5,237.54999999999998,236.72,0.924,690
3387,70,11.479999999999999,2.06,7.8,237.67999999999998,237.72,236.89,0.924,690
3388,70,11.149999999999999,2.0700000000000003,7.84,236.48,236.72,235.61999999999998,0.924,690
3389,70,11.139999999999999,2.0700000000000003,7.58,236.5,236.6,235.57999999999998,0.924,690
3390,70,11.129999999999999,2.08,7.59,236.79999999999998,237.19,236.06,0.92,720
3391,70,11.08,2.0700000000000003,7.59,238.85999999999999,238.97,237.98999999999998,0.92,720
3392,70,11.7,2.0700000000000003,7.13,234.41,234.85,233.95999999999998,0.921,720
3393,70,11.819999999999999,2.0999999999999996,7.2,233.63,234.04,233.17999999999998,0.921,720
3394,70,11.66,2.05,7.5600000000000005,235.47,235.86999999999998,234.82999999999998,0.921,720
3395,70,11.66,2.05,7.55,235.76,236.07999999999998,235.14999999999998,0.921,720
3396,70,11.62,2.05,7.54,236.53,236.85999999999999,236.07,0.921,720
3397,70,11.62,2.06,7.55,236.26,236.67,235.70999999999998,0.921,720
3398,70,11.62,2.06,7.55,236.61999999999998,236.91,235.73,0.921,720
3399,70,11.62,2.06,7.55,236.32,236.54999999999998,235.48999999999998,0.921,720
3400,70,11.59,2.05,7.54,236.88,237.06,236.19,0.921,720
3401,70,11.61,2.05,7.54,236.79,236.79,235.94,0.921,720
3402,70,11.61,2.05,7.55,236.5,236.38,235.58999999999997,0.921,720
3403,70,11.629999999999999,2.06,7.55,236.28,236.32999999999998,235.70999999999998,0.922,720
3404,70,11.709999999999999,2.0700000000000003,7.59,234.45,234.66,233.76999999999998,0.921,720
3405,70,11.34,2.06,7.59,234.66,234.85,234.08999999999997,0.921,720
3406,70,11.379999999999999,2.0700000000000003,7.61,233.69,234.01999999999998,232.97,0.921,720
3407,70,11.35,2.0700000000000003,7.6000000000000005,234.33999999999997,234.45999999999998,233.35,0.92,720
3408,70,11.42,2.0700000000000003,7.640000000000001,232.54,233.01999999999998,231.91,0.921,720
3409,70,11.459999999999999,2.08,7.66,231.61999999999998,231.97,231.10999999999999,0.921,720
3410,70,11.479999999999999,2.08,7.67,231.35999999999999,231.67999999999998,230.48,0.921,720
3411,70,11.569999999999999,2.0999999999999996,7.72,229.47,229.70999999999998,228.66,0.922,720
3412,70,11.569999999999999,2.0999999999999996,7.73,229.33999999999997,229.32999999999998,228.42999999999998,0.922,720
3413,70,11.62,2.0999999999999996,7.74,228.48999999999998,228.83999999999997,227.69,0.922,720
3414,70,11.629999999999999,2.0999999999999996,7.75,228.42,228.57999999999998,227.48999999999998,0.921,720
3415,70,11.989999999999998,2.11,7.7700000000000005,227.54,227.60999999999999,226.88,0.922,720
3416,70,11.989999999999998,2.11,7.76,227.95,228.26999999999998,227.22,0.921,720
3417,70,12.0,2.11,7.76,227.94,228.35999999999999,227.51,0.921,720
3418,70,12.049999999999999,2.11,7.7700000000000005,226.98999999999998,227.07,226.38,0.922,720
3419,70,11.75,2.11,7.3100000000000005,225.73999999999998,226.14999999999998,225.32999999999998,0.921,720
3420,70,12.08,2.11,7.8100000000000005,224.79,225.42,224.58999999999997,0.918,750
3421,70,11.989999999999998,2.11,7.7700000000000005,226.26,226.51999999999998,225.67,0.918,750
3422,70,11.989999999999998,2.0999999999999996,7.76,226.83999999999997,227.08999999999997,226.48,0.919,750
3423,70,11.59,2.0999999999999996,7.73,227.85,228.23,227.39,0.918,750
3424,70,11.59,2.0999999999999996,7.73,227.95999999999998,228.31,227.39,0.918,750
3425,70,11.62,2.11,7.79,225.95999999999998,226.28,225.32999999999998,0.918,750
3426,70,11.639999999999999,2.11,7.8,225.42999999999998,225.79999999999998,224.89,0.918,750
3427,70,11.59,2.11,7.79,225.89999999999998,226.47,225.33999999999997,0.918,750
3428,70,11.59,2.11,7.8,226.03,226.7,225.64999999999998,0.918,750
3429,70,11.569999999999999,2.11,7.8,226.31,226.85999999999999,225.69,0.918,750
3430,70,11.59,2.13,7.8500000000000005,226.17999999999998,226.47,225.39999999999998,0.918,750
3431,70,11.6,2.13,6.86,226.08999999999997,226.54999999999998,225.53,0.918,750
3432,70,11.79,2.15,6.96,223.88,224.5,223.5,0.918,750
3433,70,11.459999999999999,2.08,6.7,233.64999999999998,233.94,233.08999999999997,0.916,750
3434,70,11.399999999999999,2.0700000000000003,7.140000000000001,235.14999999999998,235.41,234.53,0.917,750
3435,70,11.44,2.0700000000000003,7.65,234.31,234.58999999999997,233.48,0.918,750
3436,70,11.319999999999999,2.06,7.59,236.6,236.82999999999998,235.86999999999998,0.917,750
3437,70,11.319999999999999,2.06,7.6000000000000005,236.25,236.57,235.48,0.918,750
3438,70,11.43,2.0700000000000003,7.65,234.08999999999997,234.45999999999998,233.45,0.918,750
3439,70,11.34,2.06,7.6000000000000005,235.82999999999998,236.23999999999998,235.11999999999998,0.918,750
3440,70,11.239999999999998,2.05,7.54,236.51999999999998,236.76999999999998,235.79,0.917,750
3441,70,11.28,2.06,7.57,235.25,235.72,234.5,0.917,750
3442,70,11.299999999999999,2.06,7.57,234.88,235.26,234.04,0.917,750
3443,70,11.26,2.06,7.5600000000000005,235.56,235.81,234.72,0.918,750
3444,70,11.319999999999999,2.06,7.58,234.29,234.5,233.61999999999998,0.918,750
3445,70,11.34,2.0700000000000003,7.61,233.48999999999998,233.72,232.57999999999998,0.917,750
3446,70,11.379999999999999,2.08,7.63,232.6,232.98999999999998,231.92,0.918,750
3447,70,11.35,2.08,7.62,233.28,233.54999999999998,232.26999999999998,0.918,750
3448,70,11.33,2.0700000000000003,7.6000000000000005,233.79,233.92,233.22,0.918,750
3449,70,11.34,2.0700000000000003,7.61,233.35999999999999,233.53,232.79,0.918,750
3450,70,11.37,2.0700000000000003,7.63,233.1,233.07999999999998,232.2,0.915,780
3451,70,11.469999999999999,2.09,7.69,231.01999999999998,231.42,230.33999999999997,0.915,780
3452,70,11.469999999999999,2.09,7.69,231.29,231.53,230.51999999999998,0.915,780
3453,70,11.51,2.0999999999999996,7.72,230.48,230.53,229.63,0.915,780
3454,70,11.51,2.0999999999999996,7.72,230.28,230.36999999999998,229.39,0.916,780
3455,70,11.6,2.11,7.7700000000000005,228.28,228.48999999999998,227.35,0.915,780
3456,70,11.639999999999999,2.11,7.8,227.25,227.47,226.31,0.915,780
3457,70,11.639999999999999,2.11,7.8,227.35999999999999,227.41,226.35999999999999,0.915,780
3458,70,11.729999999999999,2.12,7.8500000000000005,225.35999999999999,225.67999999999998,224.22,0.916,780
3459,70,11.629999999999999,2.11,7.8100000000000005,226.91,227.06,225.83999999999997,0.915,780
3460,70,11.6,2.0999999999999996,7.78,226.91,227.20999999999998,226.04999999999998,0.915,780
3461,70,11.62,2.0999999999999996,7.79,226.32999999999998,226.75,225.63,0.916,780
3462,70,11.649999999999999,2.11,7.8,225.78,226.32,225.1,0.915,780
3463,70,11.549999999999999,2.11,7.76,227.73999999999998,227.95,226.95999999999998,0.916,780
3464,70,11.61,2.11,7.78,226.7,226.88,226.17,0.915,780
3465,70,11.58,2.11,7.7700000000000005,227.10999999999999,227.35999999999999,226.23999999999998,0.916,780
3466,70,11.649999999999999,2.11,7.82,225.51999999999998,225.91,224.70999999999998,0.915,780
3467,70,11.61,2.11,7.8,226.04999999999998,226.5,225.51,0.915,780
3468,70,11.569999999999999,2.11,7.78,226.54,227.04999999999998,225.73999999999998,0.915,780
3469,70,11.6,2.11,7.79,226.16,226.36999999999998,225.32,0.915,780
3470,70,11.549999999999999,2.11,7.78,226.82,227.41,226.22,0.915,780
3471,70,11.53,2.0999999999999996,7.78,227.35999999999999,227.79999999999998,226.64999999999998,0.915,780
3472,70,11.649999999999999,2.12,7.8500000000000005,225.07999999999998,225.45,224.23,0.915,780
3473,70,11.649999999999999,2.13,7.87,225.01999999999998,225.51,224.23,0.916,780
3474,70,11.85,2.13,7.86,226.58999999999997,227.10999999999999,226.04999999999998,0.915,780
3475,70,11.549999999999999,2.13,6.88,228.32,228.69,227.89999999999998,0.914,780
3476,70,11.53,5.71,7.04,236.53,236.20999999999998,235.73999999999998,0.914,780
3477,70,11.52,5.7,7.03,236.73,236.48999999999998,235.92,0.913,780
3478,70,11.569999999999999,5.86,7.5600000000000005,235.89,235.6,235.06,0.914,780
3479,70,11.52,2.05,7.53,237.23,237.32,236.33999999999997,0.915,780
3480,70,11.62,2.06,7.6000000000000005,234.32999999999998,234.35,233.38,0.913,810
3481,70,11.58,2.06,7.58,235.48,235.72,234.54,0.913,810
3482,70,11.569999999999999,2.05,7.58,235.76,235.94,235.08999999999997,0.911,810
3483,70,11.649999999999999,2.06,7.59,235.54999999999998,235.57999999999998,234.64999999999998,0.913,810
3484,70,11.649999999999999,2.06,7.59,235.23999999999998,235.56,234.48999999999998,0.912,810
3485,70,11.549999999999999,2.06,7.57,236.19,236.22,235.07999999999998,0.912,810
3486,70,11.319999999999999,2.0700000000000003,7.62,233.98,234.17999999999998,233.11999999999998,0.911,810
3487,70,11.649999999999999,2.08,7.63,234.29999999999998,234.36999999999998,233.23999999999998,0.912,810
3488,70,11.75,2.08,7.680000000000001,232.32999999999998,232.47,231.45,0.912,810
3489,70,11.379999999999999,2.09,7.66,232.69,233.06,231.79999999999998,0.911,810
3490,70,11.79,2.09,7.7,231.54999999999998,231.66,230.45999999999998,0.912,810
3491,70,11.84,2.0999999999999996,7.74,229.92999999999998,230.38,229.14999999999998,0.913,810
3492,70,11.879999999999999,2.0999999999999996,7.74,229.70999999999998,229.82999999999998,228.76999999999998,0.912,810
3493,70,11.899999999999999,2.0999999999999996,7.76,229.19,229.51999999999998,228.28,0.913,810
3494,70,11.94,2.0999999999999996,7.7700000000000005,228.32,228.6,227.6,0.913,810
3495,70,11.899999999999999,2.0999999999999996,7.75,229.07,229.47,228.23,0.912,810
3496,70,11.959999999999999,2.11,7.76,228.39,228.94,227.67999999999998,0.913,810
3497,70,11.969999999999999,2.11,7.76,228.51999999999998,229.13,227.98999999999998,0.912,810
3498,70,11.809999999999999,2.09,7.19,231.14999999999998,231.51,230.35999999999999,0.912,810
3499,70,11.93,2.0999999999999996,7.24,229.1,229.36999999999998,228.39,0.912,810
3500,70,11.84,2.0999999999999996,7.680000000000001,230.23,230.48,229.42999999999998,0.913,810
3501,70,11.78,2.09,7.7,229.32,229.75,228.58999999999997,0.913,810
3502,70,12.139999999999999,2.0999999999999996,7.7,228.86999999999998,229.14,228.19,0.913,810
3503,70,11.719999999999999,2.09,7.67,230.10999999999999,230.35999999999999,229.44,0.912,810
